date,zones,landings
10/27/2020,south,2574
10/28/2020,south,2574
10/29/2020,south,2574
10/30/2020,south,2574
10/31/2020,south,2574
11/1/2020,south,263
11/2/2020,south,263
11/3/2020,south,263
11/4/2020,south,263
11/5/2020,south,263
11/6/2020,south,263
11/7/2020,south,263
11/8/2020,south,263
11/9/2020,south,263
11/10/2020,south,263
11/11/2020,south,263
11/12/2020,south,263
11/13/2020,south,263
11/14/2020,south,263
11/15/2020,south,263
11/16/2020,south,263
11/17/2020,south,263
11/18/2020,south,263
11/19/2020,south,263
11/20/2020,south,263
11/21/2020,south,263
11/22/2020,south,263
11/23/2020,south,263
11/24/2020,south,263
11/25/2020,south,263
11/26/2020,south,263
11/27/2020,south,263
11/28/2020,south,263
11/29/2020,south,263
11/30/2020,south,263
12/1/2020,south,263
12/2/2020,south,263
12/3/2020,south,263
12/4/2020,south,263
12/5/2020,south,263
12/6/2020,south,263
12/7/2020,south,263
12/8/2020,south,263
12/9/2020,south,263
12/10/2020,south,263
12/11/2020,south,263
12/12/2020,south,263
12/13/2020,south,263
12/14/2020,south,263
12/15/2020,south,263
12/16/2020,south,263
12/17/2020,south,263
12/18/2020,south,263
12/19/2020,south,263
12/20/2020,south,263
12/21/2020,south,263
12/22/2020,south,263
12/23/2020,south,263
12/24/2020,south,263
12/25/2020,south,263
12/26/2020,south,263
12/27/2020,south,263
12/28/2020,south,263
12/29/2020,south,263
12/30/2020,south,263
12/31/2020,south,263
1/1/2021,south,1737
1/2/2021,south,1737
1/3/2021,south,1737
1/4/2021,south,1737
1/5/2021,south,1737
1/6/2021,south,1737
1/7/2021,south,1737
1/8/2021,south,1737
1/9/2021,south,1737
1/10/2021,south,1737
1/11/2021,south,1737
1/12/2021,south,1737
1/13/2021,south,1737
1/14/2021,south,1737
1/15/2021,south,1737
1/16/2021,south,1737
1/17/2021,south,1737
1/18/2021,south,1737
1/19/2021,south,1737
1/20/2021,south,1737
1/21/2021,south,1737
1/22/2021,south,1737
1/23/2021,south,1737
1/24/2021,south,1737
1/25/2021,south,1737
1/26/2021,south,1737
1/27/2021,south,1737
1/28/2021,south,1737
1/29/2021,south,1737
1/30/2021,south,1737
1/31/2021,south,1737
2/1/2021,south,1737
2/2/2021,south,1737
2/3/2021,south,1737
2/4/2021,south,1737
2/5/2021,south,1737
2/6/2021,south,1737
2/7/2021,south,1737
2/8/2021,south,1737
2/9/2021,south,1737
2/10/2021,south,1737
2/11/2021,south,1737
2/12/2021,south,1737
2/13/2021,south,1737
2/14/2021,south,1737
2/15/2021,south,1737
2/16/2021,south,1737
2/17/2021,south,1737
2/18/2021,south,1737
2/19/2021,south,1737
2/20/2021,south,1737
2/21/2021,south,1737
2/22/2021,south,1737
2/23/2021,south,1737
2/24/2021,south,1737
2/25/2021,south,1737
2/26/2021,south,1737
2/27/2021,south,1737
2/28/2021,south,1737
3/1/2021,south,1712
3/2/2021,south,1712
3/3/2021,south,1712
3/4/2021,south,1712
3/5/2021,south,1712
3/6/2021,south,1712
3/7/2021,south,1712
3/8/2021,south,1712
3/9/2021,south,1712
3/10/2021,south,1712
3/11/2021,south,1712
3/12/2021,south,1712
3/13/2021,south,1712
3/14/2021,south,1712
3/15/2021,south,1712
3/16/2021,south,1712
3/17/2021,south,1712
3/18/2021,south,1712
3/19/2021,south,1712
3/20/2021,south,1712
3/21/2021,south,1712
3/22/2021,south,1712
3/23/2021,south,1712
3/24/2021,south,1712
3/25/2021,south,1712
3/26/2021,south,1712
3/27/2021,south,1712
3/28/2021,south,1712
3/29/2021,south,1712
3/30/2021,south,1712
3/31/2021,south,1712
4/1/2021,south,1712
4/2/2021,south,1712
4/3/2021,south,1712
4/4/2021,south,1712
4/5/2021,south,1712
4/6/2021,south,1712
4/7/2021,south,1712
4/8/2021,south,1712
4/9/2021,south,1712
4/10/2021,south,1712
4/11/2021,south,1712
4/12/2021,south,1712
4/13/2021,south,1712
4/14/2021,south,1712
4/15/2021,south,1712
4/16/2021,south,1712
4/17/2021,south,1712
4/18/2021,south,1712
4/19/2021,south,1712
4/20/2021,south,1712
4/21/2021,south,1712
4/22/2021,south,1712
4/23/2021,south,1712
4/24/2021,south,1712
4/25/2021,south,1712
4/26/2021,south,1712
4/27/2021,south,1712
4/28/2021,south,1712
4/29/2021,south,1712
4/30/2021,south,1712
5/1/2021,south,1475
5/2/2021,south,1475
5/3/2021,south,1475
5/4/2021,south,1475
5/5/2021,south,1475
5/6/2021,south,1475
5/7/2021,south,1475
5/8/2021,south,1475
5/9/2021,south,1475
5/10/2021,south,1475
5/11/2021,south,1475
5/12/2021,south,1475
5/13/2021,south,1475
5/14/2021,south,1475
5/15/2021,south,1475
5/16/2021,south,1475
5/17/2021,south,1475
5/18/2021,south,1475
5/19/2021,south,1475
5/20/2021,south,1475
5/21/2021,south,1475
5/22/2021,south,1475
5/23/2021,south,1475
5/24/2021,south,1475
5/25/2021,south,1475
5/26/2021,south,1475
5/27/2021,south,1475
5/28/2021,south,1475
5/29/2021,south,1475
5/30/2021,south,1475
5/31/2021,south,1475
6/1/2021,south,1475
6/2/2021,south,1475
6/3/2021,south,1475
6/4/2021,south,1475
6/5/2021,south,1475
6/6/2021,south,1475
6/7/2021,south,1475
6/8/2021,south,1475
6/9/2021,south,1475
6/10/2021,south,1475
6/11/2021,south,1475
6/12/2021,south,1475
6/13/2021,south,1475
6/14/2021,south,1475
6/15/2021,south,1475
6/16/2021,south,1475
6/17/2021,south,1475
6/18/2021,south,1475
6/19/2021,south,1475
6/20/2021,south,1475
6/21/2021,south,1475
6/22/2021,south,1475
6/23/2021,south,1475
6/24/2021,south,1475
6/25/2021,south,1475
6/26/2021,south,1475
6/27/2021,south,1475
6/28/2021,south,1475
6/29/2021,south,1475
6/30/2021,south,1475
7/1/2021,south,83
7/2/2021,south,83
7/3/2021,south,83
7/4/2021,south,83
7/5/2021,south,83
7/6/2021,south,83
7/7/2021,south,83
7/8/2021,south,83
7/9/2021,south,83
7/10/2021,south,83
7/11/2021,south,83
7/12/2021,south,83
7/13/2021,south,83
7/14/2021,south,83
7/15/2021,south,83
7/16/2021,south,83
7/17/2021,south,83
7/18/2021,south,83
7/19/2021,south,83
7/20/2021,south,83
7/21/2021,south,83
7/22/2021,south,83
7/23/2021,south,83
7/24/2021,south,83
7/25/2021,south,83
7/26/2021,south,83
7/27/2021,south,83
7/28/2021,south,83
7/29/2021,south,83
7/30/2021,south,83
7/31/2021,south,83
8/1/2020,gulf,5999
8/2/2020,gulf,5999
8/3/2020,gulf,5999
8/4/2020,gulf,5999
8/5/2020,gulf,5999
8/6/2020,gulf,5999
8/7/2020,gulf,5999
8/8/2020,gulf,5999
8/9/2020,gulf,5999
8/10/2020,gulf,5999
8/11/2020,gulf,5999
8/12/2020,gulf,5999
8/13/2020,gulf,5999
8/14/2020,gulf,5999
8/15/2020,gulf,5999
8/16/2020,gulf,5999
8/17/2020,gulf,5999
8/18/2020,gulf,5999
8/19/2020,gulf,5999
8/20/2020,gulf,5999
8/21/2020,gulf,5999
8/22/2020,gulf,5999
8/23/2020,gulf,5999
8/24/2020,gulf,5999
8/25/2020,gulf,5999
8/26/2020,gulf,5999
8/27/2020,gulf,5999
8/28/2020,gulf,5999
8/29/2020,gulf,5999
8/30/2020,gulf,5999
8/31/2020,gulf,5999
9/1/2020,gulf,9296
9/2/2020,gulf,9296
9/3/2020,gulf,9296
9/4/2020,gulf,9296
9/5/2020,gulf,9296
9/6/2020,gulf,9296
9/7/2020,gulf,9296
9/8/2020,gulf,9296
9/9/2020,gulf,9296
9/10/2020,gulf,9296
9/11/2020,gulf,9296
9/12/2020,gulf,9296
9/13/2020,gulf,9296
9/14/2020,gulf,9296
9/15/2020,gulf,9296
9/16/2020,gulf,9296
9/17/2020,gulf,9296
9/18/2020,gulf,9296
9/19/2020,gulf,9296
9/20/2020,gulf,9296
9/21/2020,gulf,9296
9/22/2020,gulf,9296
9/23/2020,gulf,9296
9/24/2020,gulf,9296
9/25/2020,gulf,9296
9/26/2020,gulf,9296
9/27/2020,gulf,9296
9/28/2020,gulf,9296
9/29/2020,gulf,9296
9/30/2020,gulf,9296
10/1/2020,gulf,9296
10/2/2020,gulf,9296
10/3/2020,gulf,9296
10/4/2020,gulf,9296
10/5/2020,gulf,9296
10/6/2020,gulf,9296
10/7/2020,gulf,9296
10/8/2020,gulf,9296
10/9/2020,gulf,9296
10/10/2020,gulf,9296
10/11/2020,gulf,9296
10/12/2020,gulf,9296
10/13/2020,gulf,9296
10/14/2020,gulf,9296
10/15/2020,gulf,9296
10/16/2020,gulf,9296
10/17/2020,gulf,9296
10/18/2020,gulf,9296
10/19/2020,gulf,9296
10/20/2020,gulf,9296
10/21/2020,gulf,9296
10/22/2020,gulf,9296
10/23/2020,gulf,9296
10/24/2020,gulf,9296
10/25/2020,gulf,9296
10/26/2020,gulf,9296
10/27/2020,gulf,9296
10/28/2020,gulf,9296
10/29/2020,gulf,9296
10/30/2020,gulf,9296
10/31/2020,gulf,9296
11/1/2020,gulf,1240
11/2/2020,gulf,1240
11/3/2020,gulf,1240
11/4/2020,gulf,1240
11/5/2020,gulf,1240
11/6/2020,gulf,1240
11/7/2020,gulf,1240
11/8/2020,gulf,1240
11/9/2020,gulf,1240
11/10/2020,gulf,1240
11/11/2020,gulf,1240
11/12/2020,gulf,1240
11/13/2020,gulf,1240
11/14/2020,gulf,1240
11/15/2020,gulf,1240
11/16/2020,gulf,1240
11/17/2020,gulf,1240
11/18/2020,gulf,1240
11/19/2020,gulf,1240
11/20/2020,gulf,1240
11/21/2020,gulf,1240
11/22/2020,gulf,1240
11/23/2020,gulf,1240
11/24/2020,gulf,1240
11/25/2020,gulf,1240
11/26/2020,gulf,1240
11/27/2020,gulf,1240
11/28/2020,gulf,1240
11/29/2020,gulf,1240
11/30/2020,gulf,1240
12/1/2020,gulf,1240
12/2/2020,gulf,1240
12/3/2020,gulf,1240
12/4/2020,gulf,1240
12/5/2020,gulf,1240
12/6/2020,gulf,1240
12/7/2020,gulf,1240
12/8/2020,gulf,1240
12/9/2020,gulf,1240
12/10/2020,gulf,1240
12/11/2020,gulf,1240
12/12/2020,gulf,1240
12/13/2020,gulf,1240
12/14/2020,gulf,1240
12/15/2020,gulf,1240
12/16/2020,gulf,1240
12/17/2020,gulf,1240
12/18/2020,gulf,1240
12/19/2020,gulf,1240
12/20/2020,gulf,1240
12/21/2020,gulf,1240
12/22/2020,gulf,1240
12/23/2020,gulf,1240
12/24/2020,gulf,1240
12/25/2020,gulf,1240
12/26/2020,gulf,1240
12/27/2020,gulf,1240
12/28/2020,gulf,1240
12/29/2020,gulf,1240
12/30/2020,gulf,1240
12/31/2020,gulf,1240
1/1/2021,gulf,5535
1/2/2021,gulf,5535
1/3/2021,gulf,5535
1/4/2021,gulf,5535
1/5/2021,gulf,5535
1/6/2021,gulf,5535
1/7/2021,gulf,5535
1/8/2021,gulf,5535
1/9/2021,gulf,5535
1/10/2021,gulf,5535
1/11/2021,gulf,5535
1/12/2021,gulf,5535
1/13/2021,gulf,5535
1/14/2021,gulf,5535
1/15/2021,gulf,5535
1/16/2021,gulf,5535
1/17/2021,gulf,5535
1/18/2021,gulf,5535
1/19/2021,gulf,5535
1/20/2021,gulf,5535
1/21/2021,gulf,5535
1/22/2021,gulf,5535
1/23/2021,gulf,5535
1/24/2021,gulf,5535
1/25/2021,gulf,5535
1/26/2021,gulf,5535
1/27/2021,gulf,5535
1/28/2021,gulf,5535
1/29/2021,gulf,5535
1/30/2021,gulf,5535
1/31/2021,gulf,5535
2/1/2021,gulf,5535
2/2/2021,gulf,5535
2/3/2021,gulf,5535
2/4/2021,gulf,5535
2/5/2021,gulf,5535
2/6/2021,gulf,5535
2/7/2021,gulf,5535
2/8/2021,gulf,5535
2/9/2021,gulf,5535
2/10/2021,gulf,5535
2/11/2021,gulf,5535
2/12/2021,gulf,5535
2/13/2021,gulf,5535
2/14/2021,gulf,5535
2/15/2021,gulf,5535
2/16/2021,gulf,5535
2/17/2021,gulf,5535
2/18/2021,gulf,5535
2/19/2021,gulf,5535
2/20/2021,gulf,5535
2/21/2021,gulf,5535
2/22/2021,gulf,5535
2/23/2021,gulf,5535
2/24/2021,gulf,5535
2/25/2021,gulf,5535
2/26/2021,gulf,5535
2/27/2021,gulf,5535
2/28/2021,gulf,5535
3/1/2021,gulf,21559
3/2/2021,gulf,21559
3/3/2021,gulf,21559
3/4/2021,gulf,21559
3/5/2021,gulf,21559
3/6/2021,gulf,21559
3/7/2021,gulf,21559
3/8/2021,gulf,21559
3/9/2021,gulf,21559
3/10/2021,gulf,21559
3/11/2021,gulf,21559
3/12/2021,gulf,21559
3/13/2021,gulf,21559
3/14/2021,gulf,21559
3/15/2021,gulf,21559
3/16/2021,gulf,21559
3/17/2021,gulf,21559
3/18/2021,gulf,21559
3/19/2021,gulf,21559
3/20/2021,gulf,21559
3/21/2021,gulf,21559
3/22/2021,gulf,21559
3/23/2021,gulf,21559
3/24/2021,gulf,21559
3/25/2021,gulf,21559
3/26/2021,gulf,21559
3/27/2021,gulf,21559
3/28/2021,gulf,21559
3/29/2021,gulf,21559
3/30/2021,gulf,21559
3/31/2021,gulf,21559
4/1/2021,gulf,21559
4/2/2021,gulf,21559
4/3/2021,gulf,21559
4/4/2021,gulf,21559
4/5/2021,gulf,21559
4/6/2021,gulf,21559
4/7/2021,gulf,21559
4/8/2021,gulf,21559
4/9/2021,gulf,21559
4/10/2021,gulf,21559
4/11/2021,gulf,21559
4/12/2021,gulf,21559
4/13/2021,gulf,21559
4/14/2021,gulf,21559
4/15/2021,gulf,21559
4/16/2021,gulf,21559
4/17/2021,gulf,21559
4/18/2021,gulf,21559
4/19/2021,gulf,21559
4/20/2021,gulf,21559
4/21/2021,gulf,21559
4/22/2021,gulf,21559
4/23/2021,gulf,21559
4/24/2021,gulf,21559
4/25/2021,gulf,21559
4/26/2021,gulf,21559
4/27/2021,gulf,21559
4/28/2021,gulf,21559
4/29/2021,gulf,21559
4/30/2021,gulf,21559
5/1/2021,gulf,8075
5/2/2021,gulf,8075
5/3/2021,gulf,8075
5/4/2021,gulf,8075
5/5/2021,gulf,8075
5/6/2021,gulf,8075
5/7/2021,gulf,8075
5/8/2021,gulf,8075
5/9/2021,gulf,8075
5/10/2021,gulf,8075
5/11/2021,gulf,8075
5/12/2021,gulf,8075
5/13/2021,gulf,8075
5/14/2021,gulf,8075
5/15/2021,gulf,8075
5/16/2021,gulf,8075
5/17/2021,gulf,8075
5/18/2021,gulf,8075
5/19/2021,gulf,8075
5/20/2021,gulf,8075
5/21/2021,gulf,8075
5/22/2021,gulf,8075
5/23/2021,gulf,8075
5/24/2021,gulf,8075
5/25/2021,gulf,8075
5/26/2021,gulf,8075
5/27/2021,gulf,8075
5/28/2021,gulf,8075
5/29/2021,gulf,8075
5/30/2021,gulf,8075
5/31/2021,gulf,8075
6/1/2021,gulf,8075
6/2/2021,gulf,8075
6/3/2021,gulf,8075
6/4/2021,gulf,8075
6/5/2021,gulf,8075
6/6/2021,gulf,8075
6/7/2021,gulf,8075
6/8/2021,gulf,8075
6/9/2021,gulf,8075
6/10/2021,gulf,8075
6/11/2021,gulf,8075
6/12/2021,gulf,8075
6/13/2021,gulf,8075
6/14/2021,gulf,8075
6/15/2021,gulf,8075
6/16/2021,gulf,8075
6/17/2021,gulf,8075
6/18/2021,gulf,8075
6/19/2021,gulf,8075
6/20/2021,gulf,8075
6/21/2021,gulf,8075
6/22/2021,gulf,8075
6/23/2021,gulf,8075
6/24/2021,gulf,8075
6/25/2021,gulf,8075
6/26/2021,gulf,8075
6/27/2021,gulf,8075
6/28/2021,gulf,8075
6/29/2021,gulf,8075
6/30/2021,gulf,8075
7/1/2021,gulf,5999
7/2/2021,gulf,5999
7/3/2021,gulf,5999
7/4/2021,gulf,5999
7/5/2021,gulf,5999
7/6/2021,gulf,5999
7/7/2021,gulf,5999
7/8/2021,gulf,5999
7/9/2021,gulf,5999
7/10/2021,gulf,5999
7/11/2021,gulf,5999
7/12/2021,gulf,5999
7/13/2021,gulf,5999
7/14/2021,gulf,5999
7/15/2021,gulf,5999
7/16/2021,gulf,5999
7/17/2021,gulf,5999
7/18/2021,gulf,5999
7/19/2021,gulf,5999
7/20/2021,gulf,5999
7/21/2021,gulf,5999
7/22/2021,gulf,5999
7/23/2021,gulf,5999
7/24/2021,gulf,5999
7/25/2021,gulf,5999
7/26/2021,gulf,5999
7/27/2021,gulf,5999
7/28/2021,gulf,5999
7/29/2021,gulf,5999
7/30/2021,gulf,5999
7/31/2021,gulf,5999
